employee_id,review_date,score,rating,notes
E-3008,03/26/2025,A,需改进,表现稳定
E-1390,02/15/2026,4.5,优秀,表现稳定
E-1301,2025-10-28,C,优秀,需培训
E-3203,01/22/2024,C,需改进,沟通待加强
E-2770,2025-02-21,4,良好,沟通待加强
E-2299,2026-06-11,2.5,良好,业绩突出
E-3061,10/07/2025,4.5,合格,表现稳定
E-2430,2024-08-19,C,需改进,表现稳定
E-2963,2024-02-13,C,需改进,业绩突出
E-2418,06/03/2024,4.5,良好,需培训
E-1098,2026-03-07,4,优秀,表现稳定
E-3228,01/08/2026,A,合格,需培训
E-2817,09-10-2024,4,需改进,沟通待加强
E-1154,2025-08-22,4,合格,表现稳定
E-2012,2024-09-05,C,优秀,晋升候选
E-3446,2026-10-11,4.5,优秀,需培训
E-1451,2026-06-06,B,良好,表现稳定
E-1352,02/12/2026,2.5,需改进,表现稳定
E-1183,2025-06-24,3,优秀,表现稳定
E-1891,07/18/2024,4.5,良好,晋升候选
E-2413,01/13/2025,4,良好,表现稳定
E-3180,2024-01-02,A,优秀,表现稳定
E-1300,2026-02-27,4,合格,需培训
E-2505,05/22/2024,B,合格,表现稳定
E-2830,20-04-2024,3.5,良好,需培训
E-2586,2024-07-26,A,合格,表现稳定
E-3218,03/27/2024,4,优秀,需培训
E-2281,12/25/2024,4,良好,需培训
E-3329,2025-10-20,4,优秀,表现稳定
E-2536,2026-06-16,2.5,优秀,沟通待加强
E-1962,2026-06-13,A,合格,表现稳定
E-2450,11/11/2025,B,需改进,晋升候选
E-2962,2025-01-18,4.5,良好,业绩突出
E-1274,15-02-2025,3,良好,表现稳定
E-2200,10/04/2026,2.5,优秀,沟通待加强
E-2794,10/05/2024,4.5,良好,晋升候选
E-2722,2025-04-15,2.5,需改进,表现稳定
E-2798,2024-03-06,3,良好,需培训
E-2008,01/18/2024,3,需改进,沟通待加强
E-1037,2024-02-26,4.5,合格,表现稳定
E-1751,07/15/2026,3,需改进,需培训
E-2089,04/12/2026,3.5,需改进,表现稳定
E-1592,2025-07-17,B,需改进,表现稳定
E-1108,07-12-2026,3,优秀,晋升候选
E-1865,2025-10-02,2.5,合格,表现稳定
E-1430,2025-01-10,4.5,合格,晋升候选
E-3073,07/22/2025,4,良好,表现稳定
E-2775,01/19/2025,A,优秀,表现稳定
E-2962,2024-04-05,B,合格,表现稳定
E-2633,05/14/2026,3,良好,沟通待加强
E-1680,08/22/2024,3,良好,表现稳定
E-2477,2025-12-23,B,良好,表现稳定
E-2022,06/23/2025,3,合格,表现稳定
E-3596,06/05/2024,B,合格,沟通待加强
E-2478,2026-11-28,4,优秀,需培训
E-3340,2025-08-17,2.5,合格,表现稳定
E-2720,2025-05-16,4,优秀,表现稳定
E-3056,27-11-2025,3,需改进,业绩突出
E-3141,2026-07-15,B,合格,晋升候选
E-2793,06/09/2026,C,合格,沟通待加强
E-1478,2026-10-05,A,良好,沟通待加强
E-1644,2024-01-05,4.5,合格,需培训
E-2372,11/18/2024,4,良好,沟通待加强
E-1629,07/16/2025,4,优秀,沟通待加强
E-2720,2026-06-14,A,优秀,业绩突出
E-2664,01-08-2026,A,合格,表现稳定
E-3138,06/03/2025,C,需改进,沟通待加强
E-2599,19-05-2024,3,良好,表现稳定
E-2005,11/07/2026,C,需改进,表现稳定
E-1967,2024-10-03,B,合格,表现稳定
E-3321,02-05-2025,C,良好,业绩突出
E-1989,23-03-2025,B,合格,表现稳定
E-3532,2026-04-07,C,优秀,表现稳定
E-1379,12/11/2024,B,需改进,表现稳定
E-3296,10/16/2026,3,合格,表现稳定
E-3400,12/22/2026,B,合格,需培训
E-2252,07/27/2025,B,合格,表现稳定
E-2819,12/02/2024,3.5,合格,需培训
E-2450,11-09-2025,3,需改进,需培训
E-2495,10/13/2025,C,需改进,表现稳定
E-2108,14-08-2025,4,合格,表现稳定
E-3417,2025-02-28,4,良好,需培训
E-2364,2026-12-13,4.5,需改进,表现稳定
E-2196,12/27/2026,4.5,优秀,沟通待加强
E-2616,2026-04-27,C,需改进,表现稳定
E-2190,2024-08-03,B,良好,沟通待加强
E-1179,2026-11-14,C,良好,表现稳定
E-2250,02/09/2025,2.5,合格,需培训
E-3336,07/16/2026,3.5,合格,表现稳定
E-3160,2025-08-05,C,合格,需培训
E-2374,2026-05-19,2.5,合格,晋升候选
E-1633,06/09/2025,4,优秀,表现稳定
E-3582,2026-09-01,C,良好,业绩突出
E-3143,2025-08-09,3.5,需改进,沟通待加强
E-2797,2025-11-24,2.5,合格,表现稳定
E-2794,20-01-2024,A,良好,表现稳定
E-1552,03/23/2025,3,良好,沟通待加强
E-1894,26-09-2024,C,良好,表现稳定
E-1697,2025-12-26,3,优秀,表现稳定
E-1774,2026-04-17,2.5,合格,业绩突出
E-1294,04/03/2024,4,需改进,业绩突出
E-2361,10-03-2026,B,合格,需培训
E-2144,2025-04-16,3.5,合格,表现稳定
E-1441,2025-10-24,3.5,合格,业绩突出
E-3307,01/18/2024,B,合格,表现稳定
E-1901,04-05-2025,2.5,良好,表现稳定
E-2122,2025-04-19,3,良好,表现稳定
E-2109,2024-12-20,A,优秀,表现稳定
E-3271,04/03/2024,3.5,优秀,晋升候选
E-1527,2026-06-02,3.5,良好,业绩突出
E-3471,2026-12-25,2.5,合格,表现稳定
E-2981,2025-03-10,3.5,良好,业绩突出
E-1996,2024-04-26,4,需改进,表现稳定
E-2951,12/03/2025,4,良好,表现稳定
E-1584,10-06-2025,2.5,优秀,表现稳定
E-3141,04-10-2025,4,优秀,沟通待加强
E-3460,2026-09-02,4.5,良好,表现稳定
E-3377,2024-11-11,3.5,良好,表现稳定
E-2997,01/25/2024,A,良好,需培训
E-2111,2024-07-24,4.5,需改进,表现稳定
E-1216,08/06/2024,4,良好,需培训
E-1305,03-10-2025,3,良好,业绩突出
E-1352,08/20/2024,2.5,良好,业绩突出
E-2060,2024-12-20,B,优秀,表现稳定
E-2990,2024-03-18,4.5,需改进,表现稳定
E-3552,2025-06-07,C,优秀,晋升候选
E-3380,05/14/2024,A,良好,表现稳定
E-2921,2024-10-07,B,优秀,沟通待加强
E-1810,01/08/2024,4.5,优秀,沟通待加强
E-1155,2024-01-02,C,合格,沟通待加强
E-2009,2025-10-09,A,优秀,需培训
E-3439,2025-11-08,3,良好,表现稳定
E-1329,03/12/2026,B,合格,需培训
E-2301,11/12/2024,4,优秀,晋升候选
E-3028,2026-10-12,2.5,需改进,表现稳定
E-1597,2026-08-17,A,需改进,表现稳定
E-2423,07/08/2026,C,良好,表现稳定
E-2489,2024-01-03,C,良好,需培训
E-3351,12-10-2024,C,良好,表现稳定
E-1751,2024-09-03,3,优秀,晋升候选
E-1950,03/18/2026,4.5,优秀,表现稳定
E-3186,07-11-2025,A,合格,表现稳定
E-2497,09/19/2026,B,需改进,表现稳定
E-2737,10/20/2026,B,合格,晋升候选
E-2978,26-12-2025,4.5,合格,业绩突出
E-1738,2025-10-08,4,需改进,表现稳定
E-1218,01/28/2025,B,良好,业绩突出
E-2057,2025-02-20,4.5,优秀,表现稳定
E-2740,10/02/2024,C,良好,沟通待加强
E-2286,2024-11-23,A,优秀,表现稳定
E-2255,28-09-2025,3,优秀,表现稳定
E-3172,2026-08-22,4,合格,表现稳定
E-1404,2024-11-21,4.5,优秀,晋升候选
E-3549,2025-12-22,2.5,优秀,需培训
E-2011,02/18/2024,C,合格,沟通待加强
E-2725,2025-02-14,A,合格,表现稳定
E-3531,10-04-2026,C,需改进,业绩突出
E-1452,2024-12-16,3.5,需改进,表现稳定
E-2936,2025-12-22,C,良好,表现稳定
E-3563,17-02-2026,2.5,需改进,沟通待加强
E-2821,2024-08-01,4,良好,表现稳定
E-1734,25-02-2026,3.5,需改进,表现稳定
E-1991,2025-11-17,B,优秀,晋升候选
E-3272,06-07-2026,B,优秀,表现稳定
E-2670,02/14/2024,2.5,优秀,表现稳定
E-1512,08/16/2025,3.5,需改进,沟通待加强
E-1183,02/01/2024,4.5,优秀,晋升候选
E-1423,2024-05-28,4,合格,需培训
E-3020,08-03-2026,A,需改进,表现稳定
E-2308,2026-03-22,C,需改进,表现稳定
E-1495,2026-05-11,4.5,需改进,表现稳定
E-3488,01/02/2026,4,合格,表现稳定
E-1085,2024-06-14,3.5,需改进,表现稳定
E-1838,06/05/2024,3,优秀,表现稳定
E-2865,06/10/2026,A,合格,晋升候选
E-2453,07/13/2025,A,优秀,晋升候选
E-1033,2026-06-16,A,需改进,需培训
E-3594,05/21/2024,4,良好,表现稳定
E-2472,2026-09-02,2.5,良好,业绩突出
E-3401,05/11/2024,A,优秀,沟通待加强
E-1801,01/20/2026,C,优秀,表现稳定
E-1708,01/01/2025,A,良好,沟通待加强
E-1582,12/18/2024,3,良好,表现稳定
E-1033,19-04-2025,4.5,优秀,表现稳定
E-2430,2026-04-05,B,优秀,晋升候选
E-1730,2024-11-28,2.5,良好,表现稳定
E-2034,2024-10-04,4.5,优秀,表现稳定
E-2130,2025-03-16,A,优秀,需培训
E-2189,17-01-2024,B,良好,表现稳定
E-3160,11-04-2025,3.5,合格,表现稳定
E-1746,12/02/2024,2.5,良好,表现稳定
E-1374,2024-06-01,2.5,合格,表现稳定
E-1607,2026-09-12,3,良好,晋升候选
E-1734,01/10/2024,4.5,良好,表现稳定
E-2479,2024-05-17,C,需改进,需培训
E-2141,06/05/2024,A,需改进,业绩突出
E-3278,06-11-2025,A,优秀,需培训
E-1469,22-09-2024,C,合格,沟通待加强
E-2236,06/24/2025,2.5,良好,晋升候选
E-2498,04/05/2026,3,优秀,表现稳定
E-3151,12-08-2026,A,合格,晋升候选
E-3446,2025-09-07,A,合格,表现稳定
E-1695,2026-03-17,3,合格,表现稳定
E-3255,2024-09-11,C,优秀,需培训
E-3023,2025-06-01,B,需改进,业绩突出
E-2352,2024-09-25,C,良好,需培训
E-2811,2026-02-28,2.5,合格,业绩突出
E-1581,2026-09-27,4.5,需改进,表现稳定
E-2772,13-08-2026,3,良好,晋升候选
E-2408,12/15/2024,3.5,良好,表现稳定
E-2109,09/02/2026,4.5,需改进,晋升候选
E-1720,2024-01-21,C,优秀,表现稳定
E-2170,2024-04-13,C,良好,表现稳定
E-2286,24-06-2025,3,优秀,需培训
E-2176,04/21/2025,C,优秀,表现稳定
E-1424,28-10-2025,3,优秀,业绩突出
E-2072,03/15/2025,3.5,良好,表现稳定
E-1364,2026-06-07,3.5,合格,表现稳定
E-1989,2026-04-04,2.5,优秀,业绩突出
E-2379,08/07/2024,3.5,良好,表现稳定
E-2324,2025-01-19,3,需改进,业绩突出
E-1821,02/10/2025,4,良好,需培训
E-2145,2026-05-16,C,优秀,业绩突出
E-3530,05/01/2026,A,需改进,需培训
E-2843,2025-10-28,3,合格,表现稳定
E-2955,2024-02-03,4.5,优秀,表现稳定
E-3240,2025-01-25,B,良好,需培训
E-2408,2025-03-09,C,合格,表现稳定
E-1261,01/18/2025,3,需改进,晋升候选
E-2563,13-08-2025,3,良好,表现稳定
E-1265,08-11-2026,4.5,良好,晋升候选
E-2257,2026-08-08,3,需改进,沟通待加强
E-1289,2025-10-09,4,良好,表现稳定
E-2964,13-07-2024,B,良好,晋升候选
E-2636,08/11/2024,C,良好,表现稳定
E-2440,2026-03-26,2.5,良好,表现稳定
E-1200,2026-07-26,C,良好,表现稳定
E-1513,09/23/2024,4,优秀,业绩突出
E-1780,03/16/2026,A,需改进,业绩突出
E-2621,2026-08-28,3,需改进,表现稳定
E-2945,2024-04-18,3.5,良好,业绩突出
E-3332,2024-08-17,C,优秀,业绩突出
E-3089,01/05/2024,C,优秀,业绩突出
E-1010,03-11-2026,3.5,良好,沟通待加强
E-2352,14-12-2024,B,需改进,需培训
E-1315,28-02-2025,A,良好,沟通待加强
E-2637,2025-10-20,3,良好,业绩突出
E-3442,07-01-2024,3,良好,沟通待加强
E-1091,03/28/2026,2.5,优秀,表现稳定
E-3109,18-08-2025,3,优秀,表现稳定
E-3035,25-11-2024,3,优秀,表现稳定
E-1744,21-09-2026,4.5,优秀,表现稳定
E-3518,2024-11-16,B,合格,需培训
E-1205,2024-01-23,3.5,良好,晋升候选
E-3388,2026-08-18,3.5,优秀,业绩突出
E-1984,03/03/2025,2.5,良好,表现稳定
E-1980,2024-11-12,3.5,合格,沟通待加强
E-2816,2025-09-20,A,需改进,表现稳定
E-1119,2026-06-26,3,良好,需培训
E-1684,2025-05-06,4.5,优秀,表现稳定
E-2262,05/18/2026,B,良好,表现稳定
E-3493,2024-04-07,3,良好,表现稳定
E-1600,04-10-2026,C,优秀,业绩突出
E-3422,2025-05-13,C,优秀,表现稳定
E-2078,2026-08-24,B,优秀,晋升候选
E-1181,12/11/2026,C,需改进,沟通待加强
E-1694,14-07-2026,4,需改进,业绩突出
E-2909,2025-05-24,C,优秀,表现稳定
E-1777,07/17/2025,A,需改进,表现稳定
E-2903,2026-08-05,2.5,合格,表现稳定
E-2824,12/09/2024,3,合格,表现稳定
E-3214,2026-02-21,4,优秀,表现稳定
E-1458,2025-05-04,A,良好,表现稳定
E-1437,2025-11-03,3.5,优秀,表现稳定
E-3534,06-06-2024,2.5,良好,表现稳定
E-2096,2025-01-19,3.5,需改进,表现稳定
E-3369,07/11/2024,3,需改进,业绩突出
E-2597,2025-05-03,3.5,需改进,表现稳定
E-1421,07/28/2026,A,优秀,沟通待加强
E-2241,2025-03-18,4.5,优秀,表现稳定
E-2326,03/12/2024,2.5,良好,业绩突出
E-1846,2024-04-04,B,需改进,业绩突出
E-2434,2026-11-07,4.5,合格,业绩突出
E-2352,2025-04-09,2.5,需改进,表现稳定
E-2753,2026-01-05,3,合格,晋升候选
E-3160,11/24/2026,C,良好,表现稳定
E-2887,08-12-2025,A,合格,需培训
E-2844,2026-05-02,A,良好,表现稳定
E-2681,2026-02-09,C,良好,沟通待加强
E-2654,09/23/2026,4.5,良好,晋升候选
E-1390,06/02/2024,A,良好,表现稳定
E-1192,2026-11-11,4,合格,表现稳定
E-2354,2024-08-16,4,良好,需培训
E-3069,07/11/2025,4.5,良好,沟通待加强
E-2929,2026-07-18,4.5,优秀,晋升候选
E-3253,08/11/2025,4.5,良好,沟通待加强
E-1924,10-09-2024,3.5,优秀,需培训
E-1577,05/17/2025,A,需改进,表现稳定
E-1687,2024-09-17,3,需改进,晋升候选
E-1313,12/22/2026,4.5,需改进,表现稳定
E-1272,2025-03-19,B,需改进,表现稳定
E-3389,12/06/2026,4,优秀,沟通待加强
E-2773,04/16/2025,2.5,需改进,表现稳定
E-1142,05/21/2026,B,需改进,表现稳定
E-1413,2024-07-13,4.5,合格,表现稳定
E-3523,2026-04-27,A,良好,业绩突出
E-2956,02/26/2024,4,优秀,表现稳定
E-2771,27-09-2026,C,合格,表现稳定
E-1079,2025-10-05,2.5,合格,晋升候选
E-2027,08/21/2026,C,良好,需培训
E-1377,2025-08-17,2.5,良好,沟通待加强
E-2302,2026-11-03,2.5,合格,沟通待加强
E-3189,06/26/2025,3,良好,沟通待加强
E-3108,2025-03-18,4.5,优秀,沟通待加强
E-2205,06/25/2026,4.5,良好,表现稳定
E-3133,2026-11-20,3,良好,表现稳定
E-1474,2025-08-16,C,良好,表现稳定
E-3598,2024-05-12,C,优秀,晋升候选
E-1445,2026-04-16,2.5,良好,表现稳定
E-1504,2026-05-18,3,合格,需培训
E-2604,27-11-2026,B,需改进,沟通待加强
E-2337,2024-10-04,A,良好,表现稳定
E-1087,2025-12-11,2.5,优秀,表现稳定
E-2210,2025-05-07,2.5,需改进,需培训
E-3483,2026-08-25,3.5,良好,晋升候选
E-1845,04/09/2024,2.5,需改进,晋升候选
E-1543,2025-05-13,3,优秀,晋升候选
E-2822,2026-04-09,4,优秀,需培训
E-1404,01/25/2025,2.5,优秀,表现稳定
E-2860,2026-02-28,4.5,需改进,需培训
E-1791,08-07-2024,4,优秀,表现稳定
E-2909,12/17/2026,A,良好,表现稳定
E-1709,2024-07-01,4,良好,业绩突出
E-1795,2025-11-27,3,优秀,晋升候选
E-3377,2025-01-14,C,优秀,表现稳定
E-3174,12/11/2026,2.5,合格,表现稳定
E-3494,2026-05-11,2.5,优秀,晋升候选
E-1433,2024-02-15,4,良好,沟通待加强
E-3267,2026-11-21,B,合格,表现稳定
E-1463,05/13/2025,2.5,良好,表现稳定
E-3480,12/06/2025,B,优秀,表现稳定
E-3490,09-05-2026,2.5,优秀,沟通待加强
E-2544,07-11-2025,4.5,需改进,晋升候选
E-1264,05-12-2024,C,良好,业绩突出
E-3460,2024-01-01,B,需改进,表现稳定
E-1591,13-03-2026,A,需改进,表现稳定
E-2909,04/07/2025,B,需改进,晋升候选
E-2020,2025-07-13,B,需改进,沟通待加强
E-3327,10/27/2025,3,需改进,表现稳定
E-2363,2024-07-18,4,良好,表现稳定
E-2764,01/01/2026,B,良好,表现稳定
E-2222,2025-03-09,2.5,优秀,需培训
E-3239,2024-08-02,4.5,良好,表现稳定
E-3357,08/25/2024,B,优秀,需培训
E-1745,2025-01-27,B,良好,需培训
E-3058,2024-01-14,2.5,需改进,业绩突出
E-3113,2026-05-13,B,优秀,需培训
E-2308,26-12-2024,A,合格,表现稳定
E-3176,13-09-2026,C,合格,沟通待加强
E-3001,20-11-2024,3.5,合格,沟通待加强
E-1267,11/05/2026,3.5,合格,表现稳定
E-2393,2026-12-16,4.5,优秀,需培训
E-1529,2025-02-19,A,需改进,表现稳定
E-2708,2026-12-03,B,合格,表现稳定
E-2663,12/08/2026,A,需改进,晋升候选
E-1134,18-04-2026,3,合格,表现稳定
E-2301,2024-09-14,3,优秀,需培训
E-1188,05/03/2024,2.5,合格,晋升候选
E-1996,2025-10-16,C,良好,表现稳定
E-2324,12/16/2024,3,合格,表现稳定
E-1028,02/24/2025,3,需改进,晋升候选
E-2993,06/03/2025,B,良好,需培训
E-1979,2024-05-04,A,合格,晋升候选
E-1645,05-08-2025,2.5,良好,表现稳定
E-1386,2025-02-28,A,良好,表现稳定
E-1962,2026-12-07,A,良好,表现稳定
E-2645,2026-03-18,3,良好,表现稳定
E-2048,2024-03-12,4.5,需改进,需培训
E-3336,08-03-2026,C,优秀,沟通待加强
E-1797,25-09-2025,4,合格,业绩突出
E-3500,2026-06-18,C,需改进,业绩突出
E-2748,2026-12-10,A,良好,需培训
E-3102,2025-07-23,C,良好,沟通待加强
E-2728,2024-03-09,4,需改进,表现稳定
E-2379,02/09/2026,C,优秀,晋升候选
E-2876,06/13/2026,3,合格,需培训
E-1361,05/07/2024,2.5,良好,需培训
E-2802,15-06-2026,2.5,良好,沟通待加强
E-2641,2024-08-23,A,优秀,表现稳定
E-3140,2024-06-09,4.5,良好,表现稳定
E-3026,03/28/2024,B,良好,表现稳定
E-3135,12/23/2026,2.5,良好,需培训
E-1361,23-08-2025,A,良好,晋升候选
E-3278,2026-08-09,4.5,合格,业绩突出
E-1639,2024-09-14,3,优秀,沟通待加强
E-1196,03/09/2026,4.5,优秀,表现稳定
E-2381,2025-10-21,2.5,优秀,业绩突出
E-2072,2025-10-06,3.5,优秀,沟通待加强
E-2986,2025-07-21,A,合格,表现稳定
E-2366,02-03-2024,B,优秀,表现稳定
E-1923,2024-06-01,4,优秀,表现稳定
E-3525,2024-06-24,4,需改进,表现稳定
E-1164,2024-06-12,3,优秀,业绩突出
E-2378,11-08-2026,3.5,良好,沟通待加强
E-3335,04/07/2025,A,优秀,业绩突出
E-1402,2024-04-28,3,需改进,晋升候选
E-1963,2024-04-20,3.5,良好,晋升候选
E-1217,09-05-2024,3,合格,业绩突出
E-1945,2025-05-09,2.5,良好,沟通待加强
E-1203,2026-09-09,B,良好,需培训
E-2385,08/24/2025,3,需改进,表现稳定
E-2768,2025-04-08,3,良好,表现稳定
E-1423,12/01/2024,3,优秀,表现稳定
E-1439,19-12-2024,2.5,优秀,表现稳定
E-2699,01-07-2026,B,合格,表现稳定
E-2457,03/28/2026,4,合格,表现稳定
E-2732,2025-01-24,B,优秀,表现稳定
E-3440,10/05/2026,4,合格,需培训
E-2785,2025-11-01,2.5,优秀,表现稳定
E-2790,13-06-2025,C,良好,沟通待加强
E-3232,2024-04-15,4.5,合格,需培训
E-1204,19-06-2025,2.5,优秀,沟通待加强
E-2839,2024-01-19,B,需改进,需培训
E-2277,2025-02-10,B,优秀,表现稳定
E-1682,2025-10-01,A,合格,表现稳定
E-2159,05/03/2025,B,合格,沟通待加强
E-1153,04/04/2024,C,良好,业绩突出
E-3200,2025-07-11,3,合格,表现稳定
E-2518,2026-04-03,A,良好,表现稳定
E-2413,02/25/2025,C,良好,沟通待加强
E-2074,2026-12-09,B,优秀,需培训
E-1390,2024-02-03,C,优秀,晋升候选
E-2261,10/15/2026,2.5,合格,晋升候选
E-2828,2026-10-05,3.5,良好,晋升候选
E-1942,05-08-2024,C,需改进,沟通待加强
E-1532,18-02-2024,A,合格,表现稳定
E-2263,2026-04-11,3.5,需改进,表现稳定
E-1474,2025-01-13,2.5,优秀,业绩突出
E-2970,2024-01-05,4.5,良好,表现稳定
E-3437,2025-05-07,2.5,优秀,沟通待加强
E-3309,2024-02-11,B,合格,沟通待加强
E-1225,2024-10-06,A,需改进,表现稳定
E-2740,2024-09-09,A,合格,表现稳定
E-1777,2026-06-02,3.5,合格,表现稳定
E-1279,2025-05-20,B,优秀,沟通待加强
E-2789,2025-11-22,2.5,良好,表现稳定
E-3000,2025-05-08,3.5,需改进,表现稳定
E-1752,07/26/2026,C,合格,表现稳定
E-1926,2025-12-19,3.5,优秀,表现稳定
E-1299,2024-08-23,B,优秀,表现稳定
E-1861,2026-01-12,2.5,合格,沟通待加强
E-2431,06-01-2026,3.5,合格,表现稳定
E-1941,2024-12-03,A,合格,沟通待加强
E-3151,08/18/2026,4.5,良好,需培训
E-3377,2026-02-11,3,良好,表现稳定
E-3003,05/01/2024,4.5,需改进,表现稳定
E-2312,06/18/2026,4.5,需改进,表现稳定
E-1185,2026-07-19,3,需改进,沟通待加强
E-1863,03/06/2025,4,需改进,晋升候选
E-1819,08/14/2025,C,优秀,需培训
E-3583,2026-12-25,3,需改进,沟通待加强
E-2113,2026-11-12,3,合格,表现稳定
E-1580,07-12-2024,B,合格,表现稳定
E-3084,2026-01-17,C,良好,需培训
E-2819,2026-02-24,3.5,良好,沟通待加强
E-3267,06/11/2025,A,需改进,晋升候选
E-1093,26-01-2026,A,优秀,晋升候选
E-2431,27-07-2025,4.5,合格,表现稳定
E-1482,2024-08-19,3.5,合格,晋升候选
E-1111,2025-10-27,C,合格,沟通待加强
E-1814,05/03/2024,3,合格,晋升候选
E-1209,2025-11-19,B,需改进,表现稳定
E-1468,11/18/2026,3.5,需改进,晋升候选
E-3334,27-11-2026,C,优秀,业绩突出
E-1851,2026-08-11,A,合格,表现稳定
E-1868,2026-11-15,3.5,良好,晋升候选
E-2472,21-09-2026,A,需改进,晋升候选
E-1190,24-07-2024,3.5,需改进,业绩突出
E-2500,2026-09-17,2.5,良好,沟通待加强
E-3445,2026-08-05,3.5,良好,需培训
E-3524,23-06-2024,B,优秀,业绩突出
E-3577,02/23/2025,2.5,良好,沟通待加强
E-1336,2026-01-08,C,需改进,业绩突出
E-1305,03/04/2024,C,合格,表现稳定
E-1264,03-10-2026,A,优秀,表现稳定
E-3319,2026-12-21,4,优秀,表现稳定
E-2910,2025-04-07,3,合格,表现稳定
E-2870,05/02/2024,2.5,需改进,表现稳定
E-2254,13-08-2024,4.5,合格,表现稳定
E-3450,07/04/2024,A,优秀,表现稳定
E-1339,2024-01-17,4.5,优秀,晋升候选
E-2526,05-10-2024,4,合格,表现稳定
E-3389,2026-01-18,A,合格,表现稳定
E-3059,2025-08-06,A,需改进,表现稳定
E-2427,2024-11-28,4,合格,需培训
E-2957,2026-04-22,B,优秀,表现稳定
E-1603,2026-08-24,2.5,合格,沟通待加强
E-1754,09-08-2024,3,良好,表现稳定
E-2936,10-06-2024,C,优秀,表现稳定
E-1818,07/10/2026,C,优秀,需培训
E-1607,23-05-2024,4,优秀,表现稳定
E-2642,2025-01-08,3.5,优秀,业绩突出
E-1336,18-07-2024,3.5,需改进,需培训
E-1366,07-04-2026,A,合格,表现稳定
E-3334,03/24/2025,B,良好,业绩突出
E-3255,2025-07-03,4,优秀,沟通待加强
